"dia";"hora";"valentina/002/humidity";"valentina/002/temperature"
"2013-03-31";"01:54:45";82.1;12.8
"2013-03-31";"01:49:44";82.1;12.8
"2013-03-31";"01:44:44";82.1;12.7
"2013-03-31";"01:39:43";82.1;12.7
"2013-03-31";"01:34:43";82.1;12.8
"2013-03-31";"01:29:42";82.1;12.7
"2013-03-31";"01:24:42";82.1;12.7
"2013-03-31";"01:19:41";82.1;12.7
"2013-03-31";"01:14:41";82.1;12.7
"2013-03-31";"01:09:40";82.1;12.7
"2013-03-31";"01:04:40";82.1;12.7
"2013-03-31";"00:59:39";82.1;12.7
"2013-03-31";"00:54:39";82.1;12.7
"2013-03-31";"00:49:38";82.1;12.7
"2013-03-31";"00:44:38";82.1;12.7
"2013-03-31";"00:39:37";82.1;12.7
"2013-03-31";"00:34:37";82.3;12.2
"2013-03-31";"00:34:36";;
"2013-03-31";"00:25:45";;
"2013-03-31";"00:24:17";82.1;12.8
"2013-03-31";"00:19:17";82.1;12.7
"2013-03-31";"00:14:16";82.1;12.7
"2013-03-31";"00:09:16";82.1;12.8
"2013-03-31";"00:04:15";82.1;12.7
"2013-03-30";"23:59:15";82.1;12.7
"2013-03-30";"23:54:14";82.1;12.6
"2013-03-30";"23:49:14";82.1;12.6
"2013-03-30";"23:44:13";82.1;12.6
"2013-03-30";"23:39:13";82.1;12.5
"2013-03-30";"23:34:13";82.1;12.5
"2013-03-30";"23:29:12";82.1;12.5
"2013-03-30";"23:24:12";82.1;12.5
"2013-03-30";"23:19:11";82.1;12.5
"2013-03-30";"23:14:11";82.1;12.6
"2013-03-30";"23:09:10";82.1;12.5
"2013-03-30";"23:04:10";82.1;12.5
"2013-03-30";"22:59:09";82.1;12.4
"2013-03-30";"22:54:09";82.1;12.4
"2013-03-30";"22:49:08";82.1;12.4
"2013-03-30";"22:44:08";82.1;12.5
"2013-03-30";"22:39:07";82.1;12.5
"2013-03-30";"22:34:07";82.1;12.4
"2013-03-30";"22:29:07";82.1;12.4
"2013-03-30";"22:24:06";82.1;12.5
"2013-03-30";"22:19:06";82.1;12.6
"2013-03-30";"22:14:05";82.1;12.7
"2013-03-30";"22:09:05";82.1;12.7
"2013-03-30";"22:04:04";82.1;12.6
"2013-03-30";"21:59:04";82.1;12.6
"2013-03-30";"21:54:03";82.1;12.5
"2013-03-30";"21:49:03";82;12.4
"2013-03-30";"21:44:02";82;12.4
"2013-03-30";"21:39:02";82;12.4
"2013-03-30";"21:34:02";82;12.3
"2013-03-30";"21:29:01";82;12.2
"2013-03-30";"21:26:16";;
"2013-03-30";"21:24:01";82;11.9
"2013-03-30";"21:19:00";82;11.7
"2013-03-30";"21:14:00";82;11.8
"2013-03-30";"21:08:59";82;11.9
"2013-03-30";"21:03:59";82;11.9
"2013-03-30";"20:58:58";82;11.8
"2013-03-30";"20:53:58";82;11.7
"2013-03-30";"20:48:57";82;11.6
"2013-03-30";"20:43:57";81.9;11.5
"2013-03-30";"20:38:57";81.9;11.4
"2013-03-30";"20:33:56";81.9;11.2
"2013-03-30";"20:28:56";81.9;11.2
"2013-03-30";"20:23:55";81.9;11.2
"2013-03-30";"20:18:55";81.9;11.2
"2013-03-30";"20:13:54";81.9;11.3
"2013-03-30";"20:08:54";81.9;11.4
"2013-03-30";"20:03:53";81.9;11.5
"2013-03-30";"19:58:53";81.9;11.6
"2013-03-30";"19:53:52";81.9;11.4
"2013-03-30";"19:48:52";81.9;11.3
"2013-03-30";"19:43:52";82;11.5
"2013-03-30";"19:38:51";82;11.6
"2013-03-30";"19:33:51";82;11.8
"2013-03-30";"19:28:50";82;11.9
"2013-03-30";"19:23:50";82;12
"2013-03-30";"19:20:46";;
"2013-03-30";"19:18:49";82;12.1
"2013-03-30";"19:13:49";82.1;12.3
"2013-03-30";"19:08:48";82.1;12.3
"2013-03-30";"19:03:48";82.1;12.4
"2013-03-30";"18:58:47";82.1;12.5
"2013-03-30";"18:53:47";82.1;12.6
"2013-03-30";"18:48:47";82.1;12.7
"2013-03-30";"18:43:46";82.1;12.9
"2013-03-30";"18:38:46";82.2;13.2
"2013-03-30";"18:33:45";82.2;13.5
"2013-03-30";"18:28:44";82.3;13.9
"2013-03-30";"18:23:44";79.9;14.5
"2013-03-30";"18:18:43";76.5;15.2
"2013-03-30";"18:13:43";74.8;15.7
"2013-03-30";"18:08:42";72.7;16.2
"2013-03-30";"18:03:42";70.1;16.5
"2013-03-30";"17:58:42";67.8;16.7
"2013-03-30";"17:53:41";70.4;17.1
"2013-03-30";"17:48:41";69.5;17.3
"2013-03-30";"17:43:40";66.7;17.7
"2013-03-30";"17:38:40";64.4;18.2
"2013-03-30";"17:33:39";63;18.5
"2013-03-30";"17:28:39";62.8;18.7
"2013-03-30";"17:23:38";60.8;19.6
"2013-03-30";"17:18:38";56.1;20.8
"2013-03-30";"17:13:37";50.3;22.6
"2013-03-30";"17:08:37";43.1;25.7
"2013-03-30";"17:03:36";44.8;25.2
"2013-03-30";"16:58:36";32.7;27.5
"2013-03-30";"16:57:47";;
"2013-03-30";"16:53:35";33.6;28.6
"2013-03-30";"16:52:15";;
"2013-03-30";"16:48:35";44.1;25.7
"2013-03-30";"16:43:35";47.5;23.6
"2013-03-30";"16:38:34";52.8;22.1
"2013-03-30";"16:33:34";59;21
"2013-03-30";"16:28:33";57.6;20.7
"2013-03-30";"16:23:33";60;20.6
"2013-03-30";"16:18:32";53.4;20.9
"2013-03-30";"16:13:32";57.2;20.7
"2013-03-30";"16:08:31";60.9;20.2
"2013-03-30";"16:03:31";59.1;19.7
"2013-03-30";"15:58:30";60.8;19
"2013-03-30";"15:53:30";65.2;18.4
"2013-03-30";"15:48:30";64.9;18.4
"2013-03-30";"15:43:29";64.6;18.6
"2013-03-30";"15:38:29";61.8;18.7
"2013-03-30";"15:33:28";60.9;18.8
"2013-03-30";"15:28:28";58.1;19.2
"2013-03-30";"15:23:27";56.4;19.8
"2013-03-30";"15:18:27";53.1;20
"2013-03-30";"15:13:26";55.2;20.4
"2013-03-30";"15:08:26";58.7;19.9
"2013-03-30";"15:03:26";60.3;19.3
"2013-03-30";"14:58:25";57.9;19.3
"2013-03-30";"14:53:25";55.3;20.1
"2013-03-30";"14:48:24";49;20.3
"2013-03-30";"14:43:24";48.6;21.7
"2013-03-30";"14:38:23";43.2;23.3
"2013-03-30";"14:33:23";46.5;23.9
"2013-03-30";"14:28:22";53.6;23
"2013-03-30";"14:23:22";50.1;22.9
"2013-03-30";"14:18:21";49.2;22.6
"2013-03-30";"14:13:21";50;22.5
"2013-03-30";"14:08:20";51;22.1
"2013-03-30";"14:03:20";52.1;22
"2013-03-30";"13:58:20";45.3;22.4
"2013-03-30";"13:53:19";47.1;23.1
"2013-03-30";"13:48:19";53.9;21.9
"2013-03-30";"13:43:18";58.5;19.4
"2013-03-30";"13:38:18";58.8;19.4
"2013-03-30";"13:33:17";56.1;20
"2013-03-30";"13:28:17";53.3;21.3
"2013-03-30";"13:23:16";57;20.1
"2013-03-30";"13:18:16";51.2;20.7
"2013-03-30";"13:13:16";44;23.8
"2013-03-30";"13:08:15";37.3;26.8
"2013-03-30";"13:03:15";41.6;24.9
"2013-03-30";"12:58:14";47;23
"2013-03-30";"12:53:14";45;23.8
"2013-03-30";"12:48:13";42.9;24.5
"2013-03-30";"12:43:13";48;24.3
"2013-03-30";"12:38:12";42.1;23.9
"2013-03-30";"12:33:12";49.2;24
"2013-03-30";"12:28:11";47.7;24.3
"2013-03-30";"12:23:11";39.2;25.8
"2013-03-30";"12:18:10";44.6;25.7
"2013-03-30";"12:13:10";44.1;24.1
"2013-03-30";"12:08:10";52.4;22.4
"2013-03-30";"12:03:09";58.6;20.1
"2013-03-30";"11:58:09";63.5;19.2
"2013-03-30";"11:53:08";58;20
"2013-03-30";"11:48:08";59.7;20.3
"2013-03-30";"11:43:07";52.2;20.6
"2013-03-30";"11:38:07";50.8;22
"2013-03-30";"11:33:06";51.4;23.2
"2013-03-30";"11:28:06";55.9;22.9
"2013-03-30";"11:23:05";50.8;23.3
"2013-03-30";"11:18:05";46.8;24.5
"2013-03-30";"11:13:04";49.8;23.8
"2013-03-30";"11:08:04";45;22.8
"2013-03-30";"11:03:03";50.3;22
"2013-03-30";"10:58:03";51.9;22.2
"2013-03-30";"10:53:02";49.1;22.3
"2013-03-30";"10:48:02";54.6;21.2
"2013-03-30";"10:43:01";56.2;20.8
"2013-03-30";"10:38:01";55.2;20.7
"2013-03-30";"10:33:00";50.5;21.9
"2013-03-30";"10:28:00";56.5;23
"2013-03-30";"10:22:59";51.1;22.9
"2013-03-30";"10:17:59";48.6;23.1
"2013-03-30";"10:12:58";50.5;22.7
"2013-03-30";"10:07:58";52.3;22.1
"2013-03-30";"10:02:58";54.5;22.6
"2013-03-30";"09:57:57";55.9;22.4
"2013-03-30";"09:52:57";63.6;20.7
"2013-03-30";"09:47:56";67;19.3
"2013-03-30";"09:42:56";66.3;19.7
"2013-03-30";"09:37:55";64.2;20
"2013-03-30";"09:32:55";60.8;20.8
"2013-03-30";"09:27:54";61.5;20.9
"2013-03-30";"09:22:54";61.9;21.1
"2013-03-30";"09:17:54";58.2;21.5
"2013-03-30";"09:12:53";60.4;20.7
"2013-03-30";"09:07:53";61.7;21.2
"2013-03-30";"09:02:52";57.4;20.8
"2013-03-30";"08:57:52";57.6;20.7
"2013-03-30";"08:52:51";55.1;22
"2013-03-30";"08:47:51";55.7;21.7
"2013-03-30";"08:42:50";56.5;20.2
"2013-03-30";"08:37:50";55.3;21.6
"2013-03-30";"08:32:49";59.5;20.7
"2013-03-30";"08:27:49";66.8;19.1
"2013-03-30";"08:22:48";70.3;17.4
"2013-03-30";"08:17:48";68.6;17
"2013-03-30";"08:12:48";70.2;16.9
"2013-03-30";"08:07:47";70.5;16.9
"2013-03-30";"08:02:47";72.7;16.7
"2013-03-30";"07:57:46";70.8;16.8
"2013-03-30";"07:52:46";71.4;16.5
"2013-03-30";"07:47:45";73.2;16.6
"2013-03-30";"07:42:45";74.5;16.3
"2013-03-30";"07:37:44";75;16.2
"2013-03-30";"07:32:44";71.3;16.8
"2013-03-30";"07:27:43";70.5;16.8
"2013-03-30";"07:22:43";68;18.1
"2013-03-30";"07:17:42";68.8;17.9
"2013-03-30";"07:12:42";74.2;17.7
"2013-03-30";"07:07:41";82;15.6
"2013-03-30";"07:02:41";82.2;13.4
"2013-03-30";"06:57:40";82.1;12.8
"2013-03-30";"06:52:40";82;12.4
"2013-03-30";"06:49:31";;
"2013-03-30";"06:47:39";82;11.8
"2013-03-30";"06:42:39";81.9;11.2
"2013-03-30";"06:37:39";81.8;10.8
"2013-03-30";"06:32:38";81.8;10.5
"2013-03-30";"06:27:38";81.7;10.3
"2013-03-30";"06:22:37";81.7;10.1
"2013-03-30";"06:17:37";81.7;10
"2013-03-30";"06:12:36";81.7;10
"2013-03-30";"06:07:36";81.7;10.1
"2013-03-30";"06:02:35";81.7;10.1
"2013-03-30";"05:57:35";81.8;10.3
"2013-03-30";"05:52:34";81.8;10.5
"2013-03-30";"05:47:34";81.7;10.4
"2013-03-30";"05:42:34";81.7;10.2
"2013-03-30";"05:37:33";81.7;10.1
"2013-03-30";"05:32:33";81.7;10
"2013-03-30";"05:27:32";81.7;9.9
"2013-03-30";"05:22:32";81.7;9.8
"2013-03-30";"05:17:31";81.7;9.6
"2013-03-30";"05:12:31";81.7;9.6
"2013-03-30";"05:07:30";81.7;9.5
"2013-03-30";"05:02:30";81.7;9.5
"2013-03-30";"04:57:29";81.7;9.3
"2013-03-30";"04:52:29";81.7;9.3
"2013-03-30";"04:47:28";81.7;9.4
"2013-03-30";"04:42:28";81.7;9.4
"2013-03-30";"04:37:28";81.7;9.5
"2013-03-30";"04:32:27";81.7;9.6
"2013-03-30";"04:27:27";81.7;9.7
"2013-03-30";"04:22:26";81.7;9.7
"2013-03-30";"04:17:26";81.7;9.7
"2013-03-30";"04:12:25";81.7;9.6
"2013-03-30";"04:07:25";81.7;9.5
"2013-03-30";"04:02:24";81.7;9.5
"2013-03-30";"03:57:24";81.7;9.5
"2013-03-30";"03:52:23";81.7;9.6
"2013-03-30";"03:47:23";81.7;9.6
"2013-03-30";"03:42:23";81.7;9.6
"2013-03-30";"03:37:22";81.7;9.6
"2013-03-30";"03:32:22";81.7;9.6
"2013-03-30";"03:27:21";81.7;9.8
"2013-03-30";"03:22:21";81.7;9.9
"2013-03-30";"03:17:20";81.7;9.9
"2013-03-30";"03:12:20";81.7;10.1
"2013-03-30";"03:07:19";81.8;10.2
"2013-03-30";"03:02:19";81.8;10.3
"2013-03-30";"02:57:19";81.8;10.5
"2013-03-30";"02:52:18";81.8;10.6
"2013-03-30";"02:47:18";81.8;10.6
"2013-03-30";"02:42:17";81.8;10.6
"2013-03-30";"02:37:17";81.8;10.6
"2013-03-30";"02:32:16";81.8;10.5
"2013-03-30";"02:27:16";81.8;10.5
"2013-03-30";"02:22:15";81.8;10.5
"2013-03-30";"02:17:15";81.8;10.6
"2013-03-30";"02:12:15";81.8;10.6
"2013-03-30";"02:07:14";81.8;10.6
"2013-03-30";"02:02:14";81.8;10.6
"2013-03-30";"01:57:13";81.8;10.7
"2013-03-30";"01:52:13";81.8;10.8
"2013-03-30";"01:47:12";81.8;10.6
"2013-03-30";"01:42:12";81.8;10.5
"2013-03-30";"01:37:11";81.8;10.6
"2013-03-30";"01:32:11";81.8;10.5
"2013-03-30";"01:27:10";81.7;10.3
"2013-03-30";"01:22:10";81.7;10.3
"2013-03-30";"01:17:09";81.7;10.2
"2013-03-30";"01:12:09";81.7;10.2
"2013-03-30";"01:07:09";81.7;10.2
"2013-03-30";"01:02:08";81.7;10.2
"2013-03-30";"00:57:08";81.7;10.2
"2013-03-30";"00:52:07";81.7;10.2
"2013-03-30";"00:47:07";81.8;10.2
"2013-03-30";"00:42:06";81.8;10.3
"2013-03-30";"00:37:06";81.8;10.3
"2013-03-30";"00:32:05";81.8;10.4
"2013-03-30";"00:27:05";81.8;10.4
"2013-03-30";"00:22:04";81.8;10.4
"2013-03-30";"00:17:04";81.8;10.4
"2013-03-30";"00:12:03";81.8;10.5
"2013-03-30";"00:07:03";81.8;10.6
"2013-03-30";"00:02:03";81.8;10.5
"2013-03-30";"00:00:00";;
"2013-03-29";"23:59:58";;
"2013-03-29";"23:57:02";81.8;10.6
"2013-03-29";"23:52:02";81.8;10.7
"2013-03-29";"23:47:01";81.8;10.7
"2013-03-29";"23:42:01";81.8;10.7
"2013-03-29";"23:37:00";81.8;10.6
"2013-03-29";"23:32:00";81.8;10.7
"2013-03-29";"23:26:59";81.8;10.8
"2013-03-29";"23:21:59";81.8;10.9
"2013-03-29";"23:16:58";81.9;11
"2013-03-29";"23:11:58";81.9;11.2
"2013-03-29";"23:06:57";81.9;11.2
"2013-03-29";"23:01:57";81.9;11.3
"2013-03-29";"22:56:56";81.9;11.3
"2013-03-29";"22:51:56";81.9;11.4
"2013-03-29";"22:46:56";81.9;11.4
"2013-03-29";"22:41:55";81.9;11.5
"2013-03-29";"22:36:55";82;11.6
"2013-03-29";"22:31:54";82;11.7
"2013-03-29";"22:26:54";82;11.8
"2013-03-29";"22:21:53";82;11.9
"2013-03-29";"22:17:32";;
"2013-03-29";"22:16:53";82;12.1
"2013-03-29";"22:11:52";82;12.3
"2013-03-29";"22:06:52";82;12.4
"2013-03-29";"22:01:51";82;12.4
"2013-03-29";"21:56:51";82;12.3
"2013-03-29";"21:51:50";82;12.1
"2013-03-29";"21:46:50";82;12.1
"2013-03-29";"21:41:50";82;12.2
"2013-03-29";"21:36:49";82;12.2
"2013-03-29";"21:31:49";82;12.2
"2013-03-29";"21:26:48";82;12.3
"2013-03-29";"21:21:48";82.1;12.4
"2013-03-29";"21:16:47";82.1;12.5
"2013-03-29";"21:11:47";82.1;12.5
"2013-03-29";"21:06:46";82.1;12.6
"2013-03-29";"21:01:46";82.1;12.8
"2013-03-29";"20:56:45";82.1;13
"2013-03-29";"20:51:45";82.2;13.1
"2013-03-29";"20:46:44";82.2;13.2
"2013-03-29";"20:41:44";82.2;13.4
"2013-03-29";"20:36:43";82.2;13.4
"2013-03-29";"20:31:43";82.1;13.3
"2013-03-29";"20:26:43";82.1;13.2
"2013-03-29";"20:21:42";82.1;13.2
"2013-03-29";"20:16:42";82.1;13.1
"2013-03-29";"20:11:41";82.1;13
"2013-03-29";"20:06:41";82.1;12.9
"2013-03-29";"20:01:40";82;12.7
"2013-03-29";"19:56:40";82;12.5
"2013-03-29";"19:51:39";82;12.4
"2013-03-29";"19:46:39";82.1;12.5
"2013-03-29";"19:41:38";82.1;12.6
"2013-03-29";"19:36:38";82.1;12.6
"2013-03-29";"19:31:37";82.1;12.6
"2013-03-29";"19:26:37";82.1;12.7
"2013-03-29";"19:21:36";82.1;12.9
"2013-03-29";"19:16:36";82.1;13
"2013-03-29";"19:11:35";82.2;13.2
"2013-03-29";"19:06:35";82.2;13.2
"2013-03-29";"19:01:34";82.2;13.4
"2013-03-29";"18:56:34";82.2;13.5
"2013-03-29";"18:51:34";82.2;13.6
"2013-03-29";"18:46:33";82.2;13.8
"2013-03-29";"18:41:33";82.3;13.9
"2013-03-29";"18:36:32";82.3;14
"2013-03-29";"18:31:32";82.3;14.2
"2013-03-29";"18:26:31";82.3;14.4
"2013-03-29";"18:21:31";82.3;14.6
"2013-03-29";"18:16:30";82.3;14.7
"2013-03-29";"18:11:30";82.3;14.8
"2013-03-29";"18:06:29";82.4;15.2
"2013-03-29";"18:01:29";82.4;15.3
"2013-03-29";"17:56:28";82.4;15.6
"2013-03-29";"17:51:28";82.5;15.7
"2013-03-29";"17:46:27";82.5;15.9
"2013-03-29";"17:41:27";82.5;16.3
"2013-03-29";"17:36:26";80.9;16.7
"2013-03-29";"17:31:26";78.9;17.1
"2013-03-29";"17:26:25";77.3;17.4
"2013-03-29";"17:21:25";76.5;17.6
"2013-03-29";"17:16:24";74.8;17.8
"2013-03-29";"17:11:24";73.3;18.1
"2013-03-29";"17:06:23";72.5;18.5
"2013-03-29";"17:01:23";72.6;18.8
"2013-03-29";"16:56:22";74.2;18.9
"2013-03-29";"16:51:22";72.6;19
"2013-03-29";"16:46:21";73;18.8
"2013-03-29";"16:41:21";73.5;19
"2013-03-29";"16:36:20";72.8;19.2
"2013-03-29";"16:31:20";70.2;19.2
"2013-03-29";"16:26:20";71.1;19.3
"2013-03-29";"16:21:19";69;19.6
"2013-03-29";"16:16:19";66.3;20.1
"2013-03-29";"16:11:18";66.1;20.6
"2013-03-29";"16:06:18";61.8;21.1
"2013-03-29";"16:01:17";57.9;21.7
"2013-03-29";"15:56:17";56.6;22.7
"2013-03-29";"15:51:16";56.1;23.2
"2013-03-29";"15:46:16";54.4;23.4
"2013-03-29";"15:41:15";55.8;23.7
"2013-03-29";"15:36:15";57.1;23.2
"2013-03-29";"15:31:15";54.4;22.8
"2013-03-29";"15:26:14";55.1;23.3
"2013-03-29";"15:21:14";46.7;24.7
"2013-03-29";"15:16:13";48.1;25.3
"2013-03-29";"15:11:13";47.4;25.2
"2013-03-29";"15:06:12";50.3;24.9
"2013-03-29";"15:01:12";51.8;24.2
"2013-03-29";"14:56:11";52.9;23.7
"2013-03-29";"14:51:11";53.9;22.4
"2013-03-29";"14:46:10";43.6;22.7
"2013-03-29";"14:41:10";41.6;24.4
"2013-03-29";"14:36:09";37.3;26.1
"2013-03-29";"14:32:42";;
"2013-03-29";"14:31:09";30.6;29.4
"2013-03-29";"14:26:08";32.7;29.8
"2013-03-29";"14:21:08";38;29.9
"2013-03-29";"14:17:02";;
"2013-03-29";"14:16:07";45.2;26.2
"2013-03-29";"14:11:07";45.7;24.4
"2013-03-29";"14:06:06";43.2;23.5
"2013-03-29";"14:01:06";49.8;23.1
"2013-03-29";"13:56:05";50.1;22.5
"2013-03-29";"13:51:05";49.1;23.5
"2013-03-29";"13:46:04";46.8;23.5
"2013-03-29";"13:41:04";47.7;23.4
"2013-03-29";"13:36:03";44.9;23.5
"2013-03-29";"13:31:03";48;22.9
"2013-03-29";"13:26:02";51.7;21.9
"2013-03-29";"13:21:02";45.6;23
"2013-03-29";"13:16:01";43.7;23.5
"2013-03-29";"13:11:01";48.7;22.7
"2013-03-29";"13:06:00";49.9;21.2
"2013-03-29";"13:01:00";56;21.7
"2013-03-29";"12:55:59";51.9;21.4
"2013-03-29";"12:50:59";55.2;21
"2013-03-29";"12:45:59";55.2;21
"2013-03-29";"12:40:58";55.2;21.6
"2013-03-29";"12:35:58";55;22.2
"2013-03-29";"12:30:57";53.5;22.6
"2013-03-29";"12:25:57";54.7;22.5
"2013-03-29";"12:20:56";57.3;21.9
"2013-03-29";"12:15:56";53.7;22.8
"2013-03-29";"12:10:55";47;24.2
"2013-03-29";"12:05:55";39.7;27.6
"2013-03-29";"12:05:28";;
"2013-03-29";"12:00:54";42.8;28.5
"2013-03-29";"12:00:11";;
"2013-03-29";"11:55:54";49.9;25.2
"2013-03-29";"11:50:53";56.5;23.4
"2013-03-29";"11:45:53";58.7;22.4
"2013-03-29";"11:40:53";57.4;22.5
"2013-03-29";"11:35:52";52.2;23.5
"2013-03-29";"11:30:52";53;23.6
"2013-03-29";"11:25:51";52;22.6
"2013-03-29";"11:20:51";53;22.1
"2013-03-29";"11:15:50";56.2;21.8
"2013-03-29";"11:10:50";54.6;21.5
"2013-03-29";"11:05:49";47.4;23.2
"2013-03-29";"11:00:49";46.4;23.2
"2013-03-29";"10:55:48";44.1;23
"2013-03-29";"10:50:48";45;24.9
"2013-03-29";"10:45:47";39;25.7
"2013-03-29";"10:40:47";39.7;26.8
"2013-03-29";"10:35:46";42.6;25.7
"2013-03-29";"10:30:46";45.7;24.7
"2013-03-29";"10:25:46";47.6;23.3
"2013-03-29";"10:20:45";47.2;23.2
"2013-03-29";"10:15:44";44.8;25.6
"2013-03-29";"10:10:44";41.1;25.3
"2013-03-29";"10:05:43";40.2;24.1
"2013-03-29";"10:00:43";37.8;27.7
"2013-03-29";"09:59:35";;
"2013-03-29";"09:58:14";;
"2013-03-29";"09:55:43";43.5;26.1
"2013-03-29";"09:50:42";40.3;25.6
"2013-03-29";"09:45:42";42.4;24.3
"2013-03-29";"09:45:41";;
"2013-03-29";"09:18:25";;
"2013-03-29";"09:15:08";51.9;23.8
"2013-03-29";"09:10:07";49.6;23.5
"2013-03-29";"09:05:07";48.2;24.2
"2013-03-29";"09:00:06";41;24.3
"2013-03-29";"08:55:06";45.7;23.4
"2013-03-29";"08:50:05";48.7;22.2
"2013-03-29";"08:45:05";55.7;22.9
"2013-03-29";"08:40:04";61.1;20.6
"2013-03-29";"08:35:04";55.5;21.8
"2013-03-29";"08:30:03";55.8;21.2
"2013-03-29";"08:25:03";53.2;21.2
"2013-03-29";"08:20:03";56.2;22
"2013-03-29";"08:15:02";57.1;21.4
"2013-03-29";"08:10:02";56.9;21.4
"2013-03-29";"08:05:01";57;21.6
"2013-03-29";"08:00:01";58.9;21
"2013-03-29";"07:55:00";58;21
"2013-03-29";"07:50:00";59.6;20.8
"2013-03-29";"07:44:59";62.6;20.9
"2013-03-29";"07:39:59";63.8;20.3
"2013-03-29";"07:34:58";70.3;19.7
"2013-03-29";"07:29:58";68.8;18.5
"2013-03-29";"07:24:58";74.1;17.5
"2013-03-29";"07:19:57";75.9;16.6
"2013-03-29";"07:14:57";77.8;16.2
"2013-03-29";"07:09:56";81.7;15.5
"2013-03-29";"07:04:56";82.3;14.5
"2013-03-29";"06:59:55";82.2;13.8
"2013-03-29";"06:54:55";82.1;13.2
"2013-03-29";"06:49:54";82.1;13
"2013-03-29";"06:44:54";82;12.3
"2013-03-29";"06:42:36";;
"2013-03-29";"06:39:53";82;11.9
"2013-03-29";"06:34:53";81.9;11.1
"2013-03-29";"06:29:52";81.8;10.5
"2013-03-29";"06:24:52";81.7;9.9
"2013-03-29";"06:19:51";81.7;9.6
"2013-03-29";"06:14:51";81.6;9.4
"2013-03-29";"06:09:51";81.6;9.3
"2013-03-29";"06:04:50";81.6;9.1
"2013-03-29";"05:59:50";81.6;8.9
"2013-03-29";"05:54:49";81.6;8.8
"2013-03-29";"05:49:49";81.6;8.7
"2013-03-29";"05:44:48";81.6;8.6
"2013-03-29";"05:39:48";81.5;8.7
"2013-03-29";"05:34:47";81.5;8.6
"2013-03-29";"05:29:47";81.5;8.5
"2013-03-29";"05:24:46";81.5;8.3
"2013-03-29";"05:19:46";81.5;8.1
"2013-03-29";"05:14:46";81.4;7.8
"2013-03-29";"05:09:45";81.4;7.6
"2013-03-29";"05:04:45";81.4;7.6
"2013-03-29";"04:59:44";81.5;7.7
"2013-03-29";"04:54:44";81.5;8.1
"2013-03-29";"04:49:43";81.5;8.2
"2013-03-29";"04:44:43";81.5;8.2
"2013-03-29";"04:39:42";81.5;8.2
"2013-03-29";"04:34:42";81.5;8.2
"2013-03-29";"04:29:42";81.5;8.2
"2013-03-29";"04:24:41";81.5;8.2
"2013-03-29";"04:19:41";81.5;8.3
"2013-03-29";"04:14:40";81.5;8.3
"2013-03-29";"04:09:40";81.5;8.3
"2013-03-29";"04:04:39";81.5;8.3
"2013-03-29";"03:59:39";81.6;8.5
"2013-03-29";"03:54:38";81.6;8.4
"2013-03-29";"03:49:38";81.6;8.6
"2013-03-29";"03:44:37";81.6;8.7
"2013-03-29";"03:39:37";81.6;8.7
"2013-03-29";"03:34:36";81.6;8.7
"2013-03-29";"03:29:36";81.6;8.9
"2013-03-29";"03:24:36";81.7;9.1
"2013-03-29";"03:19:35";81.7;9
"2013-03-29";"03:14:35";81.7;9.1
"2013-03-29";"03:09:35";81.7;9.1
"2013-03-29";"03:04:34";81.7;9.3
"2013-03-29";"02:59:34";81.7;9.3
"2013-03-29";"02:54:33";81.7;9.4
"2013-03-29";"02:49:33";81.7;9.5
"2013-03-29";"02:44:32";81.7;9.8
"2013-03-29";"02:39:32";81.7;9.8
"2013-03-29";"02:34:31";81.7;9.7
"2013-03-29";"02:29:31";81.7;9.8
"2013-03-29";"02:24:30";81.7;9.9
"2013-03-29";"02:19:30";81.7;10
"2013-03-29";"02:14:30";81.7;10
"2013-03-29";"02:09:29";81.7;10.1
"2013-03-29";"02:04:29";81.7;10
"2013-03-29";"01:59:28";81.7;10.1
"2013-03-29";"01:54:28";81.7;10.1
"2013-03-29";"01:49:27";81.7;10.1
"2013-03-29";"01:44:27";81.7;10.1
"2013-03-29";"01:39:26";81.8;10.2
"2013-03-29";"01:34:26";81.8;10.3
"2013-03-29";"01:29:26";81.8;10.4
"2013-03-29";"01:24:25";81.8;10.3
"2013-03-29";"01:19:25";81.8;10.2
"2013-03-29";"01:14:24";81.8;10.3
"2013-03-29";"01:09:24";81.8;10.4
"2013-03-29";"01:04:23";81.8;10.5
"2013-03-29";"00:59:23";81.8;10.6
"2013-03-29";"00:54:22";81.8;10.7
"2013-03-29";"00:49:22";81.8;10.6
"2013-03-29";"00:44:22";81.8;10.6
"2013-03-29";"00:39:21";81.8;10.7
"2013-03-29";"00:34:21";81.8;10.9
"2013-03-29";"00:29:20";81.8;10.8
"2013-03-29";"00:24:20";81.8;10.8
"2013-03-29";"00:19:19";81.8;10.8
"2013-03-29";"00:14:19";81.9;10.9
"2013-03-29";"00:09:18";81.9;11
"2013-03-29";"00:04:18";81.9;11.2
"2013-03-29";"00:00:00";;
"2013-03-28";"23:59:58";;
"2013-03-28";"23:59:17";81.9;11.3
"2013-03-28";"23:54:17";81.9;11.4
"2013-03-28";"23:49:16";82;11.5
"2013-03-28";"23:44:16";82;11.7
"2013-03-28";"23:39:16";82;11.9
"2013-03-28";"23:38:12";;
"2013-03-28";"23:34:15";82;12.2
"2013-03-28";"23:29:15";82;12.4
"2013-03-28";"23:24:14";82;12.4
"2013-03-28";"23:19:14";82;12.5
